Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
43,DeMarcus Cousins,26,SAC,C,55,55,1891,26.5,.562,.239,.491,7.1,28.3,17.8,27.4,2.0,3.6,13.2,37.5,3.4,2.6,6.0,.153,5.6,1.6,7.2,4.4,,couside01
43,DeMarcus Cousins,26,NOP,C,17,17,574,23.2,.564,.306,.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,0.5,1.1,1.6,.136,3.0,2.5,5.5,1.1,,couside01
44,Courtney Lee,31,NYK,SG,77,74,2459,12.2,.559,.382,.139,2.3,9.0,5.7,10.6,1.6,0.8,8.5,14.4,3.1,1.1,4.2,.081,-0.7,-0.2,-0.9,0.7,,leeco01
45,Goran Dragić,30,MIA,PG,73,73,2459,19.8,.575,.257,.335,2.8,9.9,6.3,29.0,1.8,0.4,14.1,27.1,5.0,2.6,7.5,.147,2.7,-0.1,2.6,2.9,,dragigo01
46,Serge Ibaka,27,2TM,PF,79,79,2422,16.4,.566,.323,.127,5.7,19.0,12.2,5.2,0.8,4.2,9.2,20.9,2.5,2.6,5.1,.101,0.4,-0.3,0.1,1.2,,ibakase01
46,Serge Ibaka,27,ORL,PF,56,56,1710,17.5,.569,.304,.129,6.2,18.5,12.2,5.9,1.0,4.3,8.2,20.8,2.1,1.7,3.8,.108,0.9,-0.2,0.7,1.2,,ibakase01
46,Serge Ibaka,27,TOR,PF,23,23,712,13.8,.556,.369,.122,4.6,20.1,12.4,3.3,0.5,4.0,11.7,20.9,0.4,0.8,1.3,.085,-0.8,-0.6,-1.5,0.1,,ibakase01
47,Elfrid Payton,22,ORL,PG,82,58,2412,17.2,.520,.160,.231,3.9,13.9,8.7,35.7,1.8,1.3,15.0,21.6,2.4,2.0,4.4,.088,0.8,0.0,0.8,1.7,,paytoel01
48,Andre Drummond,23,DET,C,81,81,2409,20.9,.518,.008,.390,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,.133,0.1,0.8,1.0,1.8,,drumman01
49,Marcus Smart,22,BOS,SG,79,24,2399,12.0,.486,.443,.334,3.7,10.4,7.1,22.0,2.6,1.2,15.6,18.8,0.5,2.7,3.2,.064,-1.9,0.6,-1.3,0.4,,smartma01
50,Jordan Clarkson,24,LAL,SG,82,19,2397,13.2,.526,.332,.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.5,0.7,1.2,.024,-0.9,-1.6,-2.5,-0.3,,clarkjo01
51,Steven Adams,23,OKC,C,80,80,2389,16.5,.589,.002,.392,13.0,15.4,14.2,5.4,1.8,2.6,16.0,16.2,3.3,3.1,6.5,.130,-0.2,0.0,-0.2,1.1,,adamsst01
52,Andre Roberson,25,OKC,SF,79,79,2376,9.6,.510,.397,.240,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,1.1,3.1,4.2,.085,-2.5,1.4,-1.0,0.6,DPOY-5DEF2,roberan03
53,Solomon Hill,25,NOP,SF,80,71,2374,8.0,.527,.565,.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,.055,-3.5,0.8,-2.7,-0.4,,hillso01
54,Markieff Morris,27,WAS,PF,76,76,2374,13.7,.540,.220,.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,1.6,2.5,4.1,.083,-1.4,-0.1,-1.5,0.3,,morrima02
55,Michael Kidd-Gilchrist,23,CHO,SF,81,81,2349,14.3,.528,.015,.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,2.7,3.1,5.8,.119,-1.6,0.9,-0.7,0.7,,kiddgmi01
56,Paul Millsap,31,ATL,PF,69,67,2343,17.9,.542,.248,.417,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,2.6,3.8,6.4,.132,0.8,1.3,2.1,2.4,AS,millspa01
57,Tony Snell,25,MIL,SG,80,80,2336,9.7,.603,.656,.107,1.1,11.1,6.2,5.9,1.2,0.5,8.8,12.1,2.1,1.3,3.4,.071,-1.0,-0.7,-1.7,0.2,,snellto01
58,Tristan Thompson,25,CLE,C,78,78,2336,15.3,.594,.007,.487,13.9,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5.0,2.3,7.3,.149,0.0,-0.7,-0.7,0.7,,thomptr01
59,LaMarcus Aldridge,31,SAS,PF,72,72,2335,18.6,.532,.053,.258,8.5,16.6,12.7,9.9,1.0,3.0,7.7,24.5,3.5,3.7,7.2,.149,0.7,0.1,0.8,1.7,DPOY-8,aldrila01
60,Jae Crowder,26,BOS,SF,72,72,2335,14.9,.613,.547,.301,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,4.1,2.5,6.7,.137,1.0,-0.1,0.9,1.7,,crowdja01
61,Eric Gordon,28,HOU,SG,75,15,2323,13.2,.557,.651,.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,2.5,1.4,3.8,.079,1.3,-1.4,-0.1,1.1,6MOY-1,gordoer01
62,Aaron Gordon,21,ORL,SF,80,72,2298,14.5,.530,.309,.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,2.0,1.7,3.7,.077,-0.3,-0.7,-1.0,0.6,,gordoaa01
63,Marvin Williams,30,CHO,PF,76,76,2295,13.7,.551,.503,.213,4.2,19.8,12.0,7.1,1.3,2.0,7.2,16.3,2.4,2.6,5.0,.105,-0.1,0.1,0.0,1.1,,willima02
64,Mike Conley,29,MEM,PG,69,68,2292,23.2,.604,.415,.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10.0,.209,6.0,0.8,6.8,5.1,,conlemi01
65,Brandon Ingram,19,LAL,SF,79,40,2279,8.5,.474,.273,.312,2.8,12.7,7.6,10.5,1.1,1.3,12.9,16.8,-1.0,0.7,-0.3,-0.007,-3.0,-1.4,-4.4,-1.4,,ingrabr01
66,Robin Lopez,28,CHI,C,81,81,2271,14.4,.511,.003,.134,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,1.8,2.4,4.3,.090,-1.4,-0.8,-2.2,-0.1,,lopezro01
67,Allen Crabbe,24,POR,SG,79,7,2254,11.6,.602,.467,.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,.089,-0.7,-0.6,-1.3,0.4,,crabbal01
68,Kyle Lowry,30,TOR,PG,60,60,2244,22.9,.623,.510,.398,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,7.8,2.3,10.1,.216,5.8,0.4,6.1,4.6,AS,lowryky01
69,Thaddeus Young,28,IND,PF,74,74,2237,14.9,.562,.172,.125,6.7,15.7,11.2,8.4,2.5,1.1,11.6,16.4,2.0,2.7,4.6,.100,-0.3,0.8,0.5,1.4,,youngth01
70,P.J. Tucker,31,2TM,SF,81,21,2236,10.5,.516,.407,.193,5.6,17.7,11.6,6.0,2.5,0.7,11.2,11.2,1.4,2.2,3.6,.078,-1.5,1.2,-0.3,1.0,,tuckepj01
70,P.J. Tucker,31,PHO,SF,57,17,1627,10.6,.517,.384,.218,6.1,17.0,11.4,6.1,2.5,0.7,11.8,11.3,1.0,1.3,2.4,.069,-1.5,0.9,-0.6,0.6,,tuckepj01
70,P.J. Tucker,31,TOR,SF,24,4,609,10.4,.515,.469,.125,4.3,19.6,12.0,5.9,2.6,0.7,9.4,10.9,0.4,0.9,1.3,.099,-1.4,1.9,0.5,0.4,,tuckepj01
71,Evan Fournier,24,ORL,SG,68,66,2234,13.9,.555,.387,.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,.059,-0.2,-1.1,-1.3,0.4,,fournev01
72,Maurice Harkless,23,POR,SF,77,69,2223,13.1,.570,.311,.199,6.2,10.8,8.5,5.9,1.9,2.5,11.2,15.2,2.3,1.9,4.2,.091,-0.8,0.1,-0.6,0.8,,harklma01
73,Brook Lopez,28,BRK,C,75,75,2222,20.4,.578,.330,.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,.105,2.9,-0.6,2.3,2.4,,lopezbr01
74,Victor Oladipo,24,OKC,SG,67,67,2222,13.6,.534,.378,.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,1.7,2.3,4.0,.085,-0.3,-0.1,-0.5,0.8,,oladivi01
75,Dwight Howard,31,ATL,C,74,74,2199,20.8,.627,.003,.692,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,.181,0.6,0.8,1.4,1.9,,howardw01
76,JJ Redick,32,LAC,SG,78,78,2198,14.8,.599,.526,.227,0.6,7.9,4.4,7.8,1.2,0.5,9.1,22.0,3.3,1.5,4.8,.105,1.6,-1.2,0.4,1.4,,redicjj01
77,Wilson Chandler,29,DEN,SF,71,33,2197,14.9,.545,.347,.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,2.4,1.1,3.5,.077,0.5,-1.5,-1.0,0.5,,chandwi01
78,Al Horford,30,BOS,C,68,68,2193,17.7,.553,.302,.169,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,3.6,2.7,6.3,.138,2.3,1.1,3.4,3.0,,horfoal01
79,Jrue Holiday,26,NOP,PG,67,61,2190,17.1,.532,.315,.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,.084,1.0,0.2,1.3,1.8,,holidjr01
80,Nik Stauskas,23,PHI,SG,80,27,2188,9.0,.540,.566,.237,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,0.1,1.4,1.4,.031,-2.1,-0.8,-2.8,-0.5,,stausni01
81,Tyler Johnson,24,MIA,PG,73,0,2178,15.9,.535,.303,.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,3.1,2.7,5.8,.128,0.4,1.0,1.4,1.8,6MOY-11,johnsty01
82,Eric Bledsoe,27,PHO,PG,66,66,2176,20.5,.563,.300,.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,.118,3.7,-0.1,3.6,3.1,,bledser01
83,Kristaps Porziņģis,21,NYK,PF,66,65,2164,17.4,.546,.319,.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,.100,0.7,-0.3,0.3,1.3,,porzikr01
84,Nikola Vučević,26,ORL,C,75,55,2163,19.1,.498,.073,.155,8.6,31.3,19.6,16.9,1.7,2.8,9.6,24.8,0.8,3.1,4.0,.088,0.8,0.6,1.4,1.9,,vucevni01
85,Jamal Crawford,36,LAC,SG,82,1,2157,12.0,.525,.370,.233,0.9,5.7,3.3,15.2,1.4,0.5,12.3,22.7,0.5,1.4,1.9,.043,-0.8,-1.3,-2.1,0.0,6MOY-7,crawfja01
86,Tim Hardaway Jr.,24,ATL,SG,79,30,2154,15.2,.568,.457,.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,2.7,2.1,4.8,.107,1.0,-0.4,0.5,1.4,6MOY-10,hardati02
87,Mason Plumlee,26,2TM,C,81,64,2148,18.1,.558,.010,.482,8.8,22.4,15.6,19.8,1.6,3.4,15.1,18.1,3.6,2.4,6.0,.135,0.6,1.4,2.0,2.2,,plumlma01
87,Mason Plumlee,26,POR,C,54,54,1516,18.9,.552,.011,.507,8.7,22.9,15.8,21.4,1.6,3.3,14.0,18.3,2.8,1.8,4.6,.147,1.2,1.6,2.8,1.8,,plumlma01
87,Mason Plumlee,26,DEN,C,27,10,632,16.3,.571,.006,.420,8.8,21.3,15.1,15.9,1.5,3.6,17.7,17.5,0.8,0.6,1.4,.107,-1.1,1.0,-0.1,0.3,,plumlma01
88,Ersan İlyasova,29,3TM,PF,82,52,2142,14.6,.546,.452,.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,.091,0.4,-0.3,0.1,1.1,,ilyaser01
88,Ersan İlyasova,29,OKC,PF,3,0,62,6.9,.469,.750,.000,3.6,25.0,14.3,2.2,2.4,1.3,20.0,13.7,-0.1,0.1,0.0,.012,-4.1,1.4,-2.7,0.0,,ilyaser01
88,Ersan İlyasova,29,PHI,PF,53,40,1447,15.4,.553,.460,.219,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,1.4,1.3,2.6,.088,1.3,-0.8,0.4,0.9,,ilyaser01
88,Ersan İlyasova,29,ATL,PF,26,12,633,13.5,.530,.407,.288,7.4,18.7,13.1,10.6,1.7,1.1,11.8,19.9,0.5,0.9,1.4,.106,-1.0,0.6,-0.4,0.3,,ilyaser01
89,Danilo Gallinari,28,DEN,SF,63,63,2134,17.4,.622,.432,.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,.154,2.8,-1.4,1.4,1.9,,gallida01
90,T.J. McConnell,24,PHI,PG,81,51,2133,13.7,.504,.107,.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,1.4,2.4,3.8,.084,-2.0,1.0,-1.0,0.5,,mccontj01
91,Julius Randle,22,LAL,PF,74,73,2132,16.3,.543,.082,.365,7.4,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2.0,1.5,3.5,.080,-0.6,-0.3,-0.9,0.6,,randlju01
92,Dario Šarić,22,PHI,PF,81,36,2129,12.8,.508,.368,.237,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,-1.2,2.2,1.0,.023,-1.3,-0.9,-2.3,-0.2,ROY-2,saricda01
93,Robert Covington,26,PHI,SF,67,67,2119,13.2,.534,.563,.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,.071,-1.2,1.4,0.2,1.1,DPOY-4,covinro01
94,Ryan Anderson,28,HOU,PF,72,72,2116,13.5,.583,.655,.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,4.0,1.1,5.2,.117,1.7,-2.0,-0.4,0.9,,anderry01
95,JaMychal Green,26,MEM,PF,77,75,2101,13.5,.601,.290,.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,3.2,2.6,5.8,.132,-0.9,0.2,-0.8,0.6,,greenja01
96,James Johnson,29,MIA,PF,76,5,2085,17.0,.564,.333,.280,3.5,16.6,10.0,20.9,1.8,3.2,16.5,22.0,1.9,3.2,5.1,.117,1.1,1.7,2.8,2.5,6MOY-5,johnsja01
97,Bojan Bogdanović,27,2TM,SF,81,54,2083,13.5,.585,.464,.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,2.0,0.9,2.9,.067,-0.1,-2.1,-2.2,-0.1,,bogdabo02
97,Bojan Bogdanović,27,BRK,SF,55,54,1482,13.0,.572,.453,.273,1.7,12.3,7.0,10.1,0.8,0.2,12.0,22.5,1.0,0.6,1.6,.052,-0.5,-2.1,-2.6,-0.2,,bogdabo02
97,Bojan Bogdanović,27,WAS,SF,26,0,601,14.7,.617,.491,.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.9,0.3,1.3,.103,0.8,-2.0,-1.2,0.1,,bogdabo02
98,Derrick Rose,28,NYK,PG,64,64,2082,17.0,.530,.061,.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3.0,.068,1.0,-2.0,-1.0,0.5,,rosede01
99,Blake Griffin,27,LAC,PF,61,61,2076,22.6,.569,.116,.434,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,.179,4.2,0.5,4.7,3.5,,griffbl01
100,Kevin Durant,28,GSW,PF,62,62,2070,27.6,.651,.304,.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,8.0,4.0,12.0,.278,6.7,2.2,8.9,5.7,MVP-9ASNBA2,duranke01
101,Jonas Valančiūnas,24,TOR,C,80,80,2066,20.1,.601,.003,.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3.0,7.9,.183,1.1,-0.8,0.3,1.2,,valanjo01
102,Darren Collison,29,SAC,PG,68,64,2063,15.3,.570,.245,.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,3.1,0.8,3.9,.091,0.3,-1.2,-0.9,0.6,,collida01
103,Patrick Beverley,28,HOU,SG,67,67,2058,13.0,.546,.530,.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,.123,-0.2,1.4,1.1,1.6,DPOY-8DEF1,beverpa01
104,Austin Rivers,24,LAC,SG,74,29,2054,11.4,.545,.409,.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,1.2,1.3,2.5,.059,-1.2,-1.0,-2.2,-0.1,,riverau01
105,T.J. Warren,23,PHO,SF,66,59,2048,15.6,.539,.120,.189,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,3.0,1.1,4.1,.096,0.1,-0.7,-0.6,0.7,,warretj01
106,Jameer Nelson,34,DEN,PG,75,39,2045,11.5,.544,.452,.104,1.5,8.8,5.2,26.0,1.3,0.3,16.8,15.8,2.3,0.5,2.8,.066,-0.8,-1.2,-2.0,0.0,,nelsoja01
107,Nikola Jokić,21,DEN,C,73,59,2038,26.3,.640,.163,.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,.228,5.9,1.4,7.3,4.8,,jokicni01
108,Seth Curry,26,DAL,PG,70,42,2029,15.5,.601,.458,.142,1.4,9.3,5.1,16.0,2.0,0.3,11.0,19.5,2.9,1.7,4.6,.110,0.8,0.4,1.2,1.7,,curryse01
109,Cory Joseph,25,TOR,PG,80,22,2003,13.2,.518,.204,.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,1.7,1.7,3.4,.082,-0.9,-0.4,-1.3,0.4,,josepco01
110,Andre Iguodala,33,GSW,SF,76,0,1998,14.3,.624,.427,.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,4.1,2.9,6.9,.167,0.8,1.7,2.5,2.3,6MOY-2,iguodan01
111,Monta Ellis,31,IND,SG,74,33,1998,9.9,.514,.242,.230,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,.026,-3.1,0.2,-2.9,-0.5,,ellismo01
112,Lou Williams,30,2TM,SG,81,1,1994,21.4,.593,.447,.458,1.4,9.9,5.5,19.9,1.9,0.8,11.8,29.1,5.1,1.0,6.1,.148,4.6,-0.7,3.9,3.0,6MOY-3,willilo02
112,Lou Williams,30,LAL,SG,58,1,1403,23.9,.609,.432,.469,1.1,9.5,5.1,22.3,2.3,0.6,11.9,30.6,4.3,0.6,4.9,.169,6.2,-0.4,5.8,2.8,,willilo02
112,Lou Williams,30,HOU,SG,23,0,591,15.4,.547,.489,.428,2.2,10.7,6.5,14.3,1.2,1.2,11.3,25.3,0.8,0.4,1.2,.096,1.0,-1.5,-0.5,0.2,,willilo02
113,Taj Gibson,31,2TM,PF,78,71,1989,15.0,.543,.018,.223,8.6,17.9,13.2,5.9,1.0,2.6,11.9,19.3,1.6,2.5,4.0,.097,-1.1,-0.4,-1.5,0.2,,gibsota01
113,Taj Gibson,31,CHI,PF,55,55,1502,15.4,.549,.023,.225,8.5,19.0,13.7,6.5,0.9,2.6,11.7,19.2,1.4,1.9,3.3,.104,-1.0,-0.2,-1.2,0.3,,gibsota01
113,Taj Gibson,31,OKC,PF,23,16,487,13.8,.528,.006,.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,0.2,0.6,0.8,.076,-1.7,-0.9,-2.5,-0.1,,gibsota01
114,Matthew Dellavedova,26,MIL,PG,76,54,1986,9.4,.501,.403,.180,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,0.3,0.9,1.2,.029,-2.5,-1.8,-4.2,-1.1,,dellama01
115,Malcolm Brogdon,24,MIL,SG,75,28,1982,14.9,.555,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,.100,0.0,-0.4,-0.4,0.8,ROY-16MOY-11,brogdma01
116,Joe Ingles,29,UTA,SF,82,26,1972,12.4,.604,.619,.151,1.4,13.6,7.6,17.2,2.6,0.3,18.2,13.9,2.0,3.0,5.0,.123,-0.7,2.3,1.6,1.8,,inglejo01
117,Rodney McGruder,25,MIA,SG,78,65,1966,9.1,.506,.478,.154,5.2,9.2,7.2,8.8,1.2,0.7,10.2,12.3,1.2,1.7,2.9,.072,-1.8,-0.1,-1.9,0.0,ROY-8,mcgruro01
118,Kent Bazemore,27,ATL,SF,73,64,1963,11.6,.504,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,.052,-2.1,1.1,-1.0,0.5,,bazemke01
119,Ish Smith,28,DET,PG,81,32,1955,14.7,.477,.140,.136,1.1,12.4,6.6,32.5,1.6,1.4,12.4,20.5,0.9,2.2,3.1,.076,-0.5,0.8,0.3,1.1,,smithis01
120,Terrence Ross,25,2TM,SF,78,24,1955,13.4,.550,.524,.103,1.0,10.8,5.9,7.1,2.2,1.4,8.0,19.3,1.5,2.0,3.5,.086,-0.3,0.1,-0.2,0.9,,rosste01
120,Terrence Ross,25,TOR,SF,54,0,1207,14.9,.558,.534,.104,1.3,11.6,6.5,5.9,2.2,1.4,6.2,19.8,1.6,1.3,2.9,.116,1.1,0.2,1.2,1.0,,rosste01
120,Terrence Ross,25,ORL,SF,24,24,748,11.1,.536,.506,.101,0.6,9.6,5.0,9.0,2.3,1.4,11.2,18.5,0.0,0.6,0.6,.037,-2.5,0.0,-2.5,-0.1,,rosste01
121,Frank Kaminsky,23,CHO,C,75,16,1954,13.0,.502,.441,.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,.056,-0.5,-0.6,-1.2,0.4,,kaminfr01
122,Jon Leuer,27,DET,PF,75,34,1944,14.2,.551,.259,.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2.0,4.5,.112,-0.4,0.3,-0.1,1.0,,leuerjo01
123,Iman Shumpert,26,CLE,SG,76,31,1937,9.0,.536,.534,.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,14.0,0.7,1.4,2.0,.050,-2.3,0.1,-2.3,-0.1,,shumpim01
124,Chris Paul,31,LAC,PG,61,61,1921,26.2,.614,.385,.331,2.4,15.0,8.8,46.8,3.1,0.3,14.0,24.4,7.9,2.6,10.6,.264,6.3,2.5,8.7,5.2,DEF1,paulch01
125,Tony Allen,35,MEM,SG,71,66,1914,13.3,.493,.091,.218,9.6,13.8,11.7,8.4,3.1,1.4,13.3,17.9,0.2,2.9,3.1,.077,-2.0,1.1,-1.0,0.5,DEF2,allento01
126,Buddy Hield,24,2TM,SG,82,55,1888,11.8,.541,.494,.099,2.0,13.5,7.8,10.3,1.0,0.4,11.2,21.3,0.0,1.3,1.3,.032,-0.6,-1.4,-2.0,0.0,ROY-4,hieldbu01
126,Buddy Hield,24,NOP,SG,57,37,1161,9.9,.503,.512,.070,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,-0.4,0.9,0.5,.020,-1.7,-1.1,-2.8,-0.2,,hieldbu01
126,Buddy Hield,24,SAC,SG,25,18,727,14.9,.600,.466,.145,2.6,13.7,8.2,10.3,1.4,0.3,14.4,22.9,0.4,0.4,0.8,.053,1.1,-1.9,-0.8,0.2,,hieldbu01
127,Kevin Love,28,CLE,PF,60,60,1885,21.1,.573,.449,.340,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4.0,2.4,6.4,.163,3.3,-1.2,2.1,1.9,AS,loveke01
128,DeMarre Carroll,30,TOR,SF,72,72,1882,11.9,.530,.582,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,1.7,2.1,3.8,.097,-0.4,0.4,0.0,1.0,,carrode01
129,Joe Johnson,35,UTA,SF,78,14,1843,12.8,.542,.412,.123,2.1,12.8,7.6,12.6,1.0,0.8,9.5,18.5,1.7,2.1,3.8,.099,0.4,0.1,0.4,1.1,,johnsjo02
130,Rajon Rondo,30,CHI,PG,69,42,1843,13.6,.461,.237,.089,4.2,16.6,10.4,37.0,2.7,0.5,22.5,17.8,-0.4,2.7,2.3,.060,-1.6,1.0,-0.5,0.7,,rondora01
131,Avery Bradley,26,BOS,SG,55,55,1835,14.4,.548,.357,.120,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,1.1,2.0,3.1,.081,0.0,-0.5,-0.6,0.7,,bradlav01
132,Greg Monroe,26,MIL,C,81,0,1823,21.1,.572,.006,.329,10.8,23.1,17.0,17.3,2.6,1.8,14.4,24.3,3.0,2.6,5.6,.147,1.3,0.5,1.8,1.7,6MOY-6,monrogr01
133,E'Twaun Moore,27,NOP,SG,73,22,1820,12.1,.537,.336,.120,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,.070,-1.7,0.1,-1.6,0.2,,mooreet01
134,D'Angelo Russell,20,LAL,PG,63,60,1811,15.3,.518,.443,.217,1.8,11.9,6.7,26.8,2.3,0.7,15.6,26.6,0.3,1.0,1.3,.033,0.7,-1.5,-0.8,0.6,,russeda01
135,Danny Green,29,SAS,SG,68,68,1807,10.1,.537,.693,.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,0.4,3.0,3.4,.090,-1.0,1.9,0.8,1.3,DEF2,greenda02
136,Brandon Jennings,27,2TM,PG,81,13,1802,12.1,.479,.471,.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,0.7,1.0,1.7,.046,-1.2,-1.2,-2.4,-0.2,,jennibr01
136,Brandon Jennings,27,NYK,PG,58,11,1428,12.7,.508,.466,.315,1.6,9.9,5.7,28.6,1.9,0.2,17.8,18.1,0.8,0.7,1.5,.052,-0.8,-1.2,-2.0,0.0,,jennibr01
136,Brandon Jennings,27,WAS,PG,23,2,374,9.7,.357,.491,.160,2.4,10.8,6.6,37.2,2.0,0.0,16.2,15.8,-0.1,0.3,0.2,.025,-2.8,-1.2,-4.0,-0.2,,jennibr01
137,Vince Carter,40,MEM,SF,73,15,1799,11.7,.542,.604,.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,1.9,2.1,4.0,.106,-0.3,1.1,0.8,1.3,6MOY-11,cartevi01
138,Bismack Biyombo,24,ORL,C,81,27,1793,12.2,.546,.000,.690,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,.077,-3.4,0.2,-3.2,-0.6,,biyombi01
139,Dwyane Wade,35,CHI,SG,60,59,1792,18.5,.508,.152,.294,3.8,12.6,8.1,22.3,2.4,1.8,11.3,29.6,0.9,2.5,3.4,.090,1.6,0.9,2.5,2.1,,wadedw01
140,Luc Mbah a Moute,30,LAC,SF,80,76,1787,10.2,.581,.291,.230,2.8,7.7,5.3,3.1,2.3,1.6,10.0,11.6,1.3,1.8,3.1,.084,-1.6,1.3,-0.2,0.8,,mbahalu01
141,Zach Randolph,35,MEM,PF,73,5,1786,18.5,.490,.098,.200,11.3,27.4,19.2,13.5,1.1,0.5,8.6,29.2,0.8,2.4,3.2,.086,1.0,-1.6,-0.5,0.7,6MOY-4,randoza01
142,Gary Harris,22,DEN,SG,57,56,1782,16.5,.611,.400,.210,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,3.9,0.7,4.6,.124,1.5,-0.9,0.7,1.2,,harriga01
143,Marco Belinelli,30,CHO,SG,74,0,1778,13.3,.566,.460,.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,.087,-0.6,-0.5,-1.1,0.4,,belinma01
